ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[header]Hit	AOI[top-menu]Hit	AOI[carousel]Hit	AOI[side-menu]Hit	AOI[news-tp-cup]Hit	AOI[news-dod]Hit	AOI[down-news]Hit	AOI[about-fiit]Hit	AOI[contacts]Hit	AOI[map-location]Hit	AOI[logos-and-social]Hit	AOI[down-menu]Hit	AOI[footer]Hit	AOI[header-links]Hit	AOI[header-search]Hit	AOI[header-logo]Hit	AOI[top-menu-faculty]Hit	AOI[top-menu-prospective-students]Hit	AOI[top-menu-students]Hit	AOI[top-menu-alumni]Hit	AOI[top-menu-research]Hit	AOI[top-menu-public]Hit	AOI[top-menu-employees]Hit	AOI[down-menu-study]Hit	AOI[down-menu-research]Hit	AOI[down-menu-international]Hit	AOI[down-menu-faculty]Hit	AOI[down-menu-media]Hit	AOI[down-menu-links]Hit	AOI[down-menu-accessiblity]Hit	AOI[main-body]Hit	AOI[left-menu]Hit	AOI[Polygon]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									34514	10:58:10.228	1481881182718270																2		Fixation	217	644	563	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	39	681	685	668	643	674	664	644	587	186,98	141,66	183,42	153,15	185,20	147,40	191,82	291,55	506,32	249,87	293,24	498,90					579,32	579,32	3,59	3,76	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									38364	10:58:14.078	1481881186568658																3		Fixation	67	772	550	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	270			791	618	791	618	761	541			217,33	159,87						270,82	285,88	479,03						0,00		3,50	4	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									38614	10:58:14.329	1481881186818689																4		Fixation	67	631	408	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	285			652	466	652	466	622	389			179,10	201,84						268,30	287,77	478,93						0,00		3,64	4	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									38964	10:58:14.678	1481881187168179																5		Fixation	83	447	91	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	459	179	484	172	471	175	441	98	125,94	280,62	132,95	282,43	129,45	281,53	201,88	294,99	485,49	259,85	295,16	479,11					562,45	562,45	3,45	3,51	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									39097	10:58:14.811	1481881187301599																6		Fixation	100	470	123	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	500	212	510	198	505	205	475	128	137,29	271,48	139,99	275,25	138,64	273,37	199,44	296,30	486,26	257,34	296,78	479,11					564,07	564,07	3,41	3,51	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									39797	10:58:15.512	1481881188001787																7		Fixation	100	782	92	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	803	195	819	173	811	184	781	107	220,48	276,09	224,82	282,37	222,65	279,23	201,68	293,63	480,70	259,80	294,26	475,45					557,74	557,74	3,27	3,72	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									41147	10:58:16.861	1481881189351605																8		Fixation	183	644	94	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	660	199	702	144	681	171	651	94	181,21	275,08	192,69	290,23	186,95	282,66	205,70	293,22	477,47	264,17	293,90	475,65					554,40	554,40	3,39	3,95	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									41547	10:58:17.261	1481881189751689																9		Fixation	267	633	138	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	662	235	659	200	660	217	630	140	181,90	265,17	180,86	274,92	181,38	270,05	204,70	292,67	478,26	263,20	293,40	475,78					554,86	554,86	3,41	3,57	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									41880	10:58:17.595	1481881190085104																10		Fixation	100	791	271	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	820	378	817	355	818	366	788	289	225,21	225,82	224,23	232,17	224,72	228,99	205,61	292,32	478,78	264,02	292,82	476,13					555,01	555,01	3,45	3,63	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									42080	10:58:17.795	1481881190285010																11		Fixation	83	533	220	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493			580	316	580	316	550	239			159,20	243,05						263,31	292,62	476,45						0,00		3,48	4	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									42230	10:58:17.945	1481881190435015																12		Fixation	117	451	211	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	459	304	487	274	473	289	443	212	126,13	246,27	133,76	254,52	129,94	250,39	203,82	292,09	479,89	262,15	292,79	476,66					556,00	556,00	3,31	3,48	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									42430	10:58:18.145	1481881190635018																13		Fixation	166	450	202	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	454	261	500	285	477	273	447	196	124,61	258,03	137,23	251,58	130,92	254,81	202,00	291,90	480,64	260,28	292,63	476,26					556,72	556,72	3,36	3,37	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									42763	10:58:18.478	1481881190968075																14		Fixation	200	477	209	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	490	283			490	283	460	206	134,54	252,07					200,48	291,42	480,57		-8,38						556,57		3,31		0	4				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									43880	10:58:19.595	1481881192084947																15		Fixation	200	448	241	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	460	283	486	328	473	305	443	228	126,38	252,02	133,46	239,63	129,92	245,83	198,17	290,15	479,21	256,37	291,09	473,28					555,02	555,02	3,25	3,45	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									44114	10:58:19.828	1481881192318330																16		Fixation	233	512	247	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	533	325	547	320	540	322	510	245	146,27	240,41	150,33	241,95	148,30	241,18	198,62	290,26	479,58	256,86	291,06	473,63					555,33	555,33	3,22	3,46	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01o	Rec 01o	16.12.2016	136420	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									44480	10:58:20.195	1481881192685017																17		Fixation	283	541	253	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637			580	335	580	335	550	258			159,36	237,67						256,60	290,94	473,59						0,00		3,46	4	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									11830	10:58:37.019	1481880664722265																1		Fixation	183	414	190	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	408	269	494	270	451	269	421	192	111,23	254,10	134,58	253,77	122,90	253,94	190,74	198,55	557,69	252,72	194,54	552,72					585,08	585,08	3,71	3,75	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									14574	10:58:39.762	1481880667465916																2		Fixation	104	781	494	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	165			859	592	859	592	829	515			234,20	165,93						264,39	197,52	570,78						0,00		3,78	4	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									14748	10:58:39.936	1481880667639970																3		Fixation	117	422	556	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	175	402	613	506	650	454	631	424	554	109,57	160,11	138,00	150,06	123,79	155,09	198,39	202,16	569,32	260,34	196,72	568,67					596,19	596,19	3,81	3,73	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									14881	10:58:40.069	1481880667772993																4		Fixation	83	461	550	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	183	445	608	537	636	491	622	461	545	121,36	161,55	146,42	153,89	133,89	157,72	194,33	202,00	568,03	256,35	195,93	564,88					595,43	595,43	3,78	3,73	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									14998	10:58:40.186	1481880667889587																5		Fixation	167	671	625	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	190	652	686	733	702	692	694	662	617	177,85	140,35	199,84	135,85	188,85	138,10	194,02	201,05	565,44	255,96	194,82	562,23					592,73	592,73	3,81	3,73	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									15215	10:58:40.403	1481880668106550																6		Fixation	100	865	600	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	203	846	672	938	681	892	676	862	599	230,61	144,02	255,80	141,49	243,20	142,75	194,40	199,15	561,58	256,45	193,36	559,61					588,43	588,43	3,77	3,69	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									15348	10:58:40.536	1481880668240145																7		Fixation	317	1092	485	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	211	1088	531	1137	626	1112	578	1082	501	296,49	182,53	309,99	156,49	303,24	169,51	195,38	198,49	560,22	257,30	192,77	559,04					586,82	586,82	3,76	3,77	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									15681	10:58:40.870	1481880668573441																8		Fixation	267	1026	463	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	231	1021	521	1105	543	1063	532	1033	455	278,34	185,26	301,25	179,18	289,80	182,22	198,73	198,73	557,39	260,92	192,99	558,66					583,87	583,87	3,72	3,64	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									16015	10:58:41.203	1481880668906681																9		Fixation	133	592	681	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	251	580	749	662	756	621	752	591	675	158,01	123,11	180,52	120,99	169,27	122,05	200,07	198,24	557,65	261,99	192,11	559,01					583,79	583,79	3,70	3,77	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									16181	10:58:41.369	1481880669073304																10		Fixation	150	729	615	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	261	725	687	781	687	753	687	723	610	197,60	139,85	212,98	140,00	205,29	139,93	200,39	198,18	558,50	262,47	192,14	559,36					584,52	584,52	3,75	3,78	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									16799	10:58:41.987	1481880669690792																11		Fixation	67	1434	906	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	298																			-8,38										4	4				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									17124	10:58:42.312	1481880670015546																12		Fixation	70	981	491	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	317	979	542	1030	599	1004	570	974	493	266,79	179,44	280,70	163,98	273,75	171,71	232,61	181,79	566,36	292,58	174,09	580,53					583,48	583,48	3,58	3,61	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									22896	10:58:48.084	1481880675788467																13		Fixation	336	1039	533	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	663	1056	607	1068	623	1062	615	1032	538	287,82	161,75	291,09	157,35	289,46	159,55	202,36	201,14	558,98	264,56	196,25	561,10					585,79	585,79	3,30	3,33	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									23265	10:58:48.453	1481880676156952																14		Fixation	100	1095	543	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	685	1128	625	1126	620	1127	622	1097	545	307,50	156,77	307,05	158,10	307,27	157,43	205,16	195,97	557,84	267,30	190,58	560,86					582,59	582,59	3,09	3,13	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									23382	10:58:48.570	1481880676274016																15		Fixation	400	1104	523	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	692	1117	587	1144	602	1130	594	1100	517	304,51	167,14	311,83	163,06	308,17	165,10	205,52	193,39	556,39	267,63	187,76	559,23					580,30	580,30	3,05	3,11	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									23815	10:58:49.003	1481880676707381																16		Fixation	267	906	512	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	718	942	589	944	584	943	586	913	509	256,75	166,59	257,31	167,96	257,03	167,28	207,89	188,76	556,24	270,06	183,42	559,33					578,32	578,32	3,02	3,08	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									24115	10:58:49.303	1481880677007285																17		Fixation	233	1002	517	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	736	1023	590	1047	582	1035	586	1005	509	278,79	166,47	285,41	168,55	282,10	167,51	205,75	188,92	556,77	268,00	183,36	559,86					579,10	579,10	3,05	3,09	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									24382	10:58:49.570	1481880677274032																18		Fixation	183	1032	525	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	752	1049	612	1068	594	1058	603	1028	526	285,85	160,38	291,14	165,45	288,49	162,91	206,74	187,66	555,90	269,03	182,30	559,18					577,75	577,75	3,09	3,12	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									24632	10:58:49.820	1481880677524050																19		Fixation	1117	1106	520	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	767	1122	595	1134	609	1128	602	1098	525	305,85	165,08	309,04	161,29	307,45	163,19	209,69	187,97	556,41	271,94	182,20	560,33					578,03	578,03	3,11	3,19	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									25798	10:58:50.986	1481880678690702																20		Fixation	150	1074	555	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	837	1092	629	1110	639	1101	634	1071	557	297,70	155,65	302,66	153,02	300,18	154,33	211,83	186,44	554,44	273,97	179,98	559,01					575,46	575,46	3,08	3,15	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									25982	10:58:51.170	1481880678873992																21		Fixation	167	1007	564	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	848	1045	639	1044	630	1044	634	1014	557	284,84	153,13	284,62	155,47	284,73	154,30	211,95	186,73	553,97	274,08	180,12	558,36					575,10	575,10	3,08	3,12	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									26182	10:58:51.370	1481880679074031																22		Fixation	217	999	498	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	860	1024	566	1026	579	1025	572	995	495	279,26	172,98	279,61	169,35	279,44	171,17	212,18	186,42	553,63	274,13	179,92	558,08					574,65	574,65	3,07	3,15	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									26448	10:58:51.636	1481880679340697																23		Fixation	183	1048	444	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	876	1080	498	1087	523	1083	510	1053	433	294,39	191,64	296,25	184,81	295,32	188,22	212,19	186,26	553,00	274,14	179,82	557,51					574,02	574,02	3,07	3,11	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									26648	10:58:51.836	1481880679540678																24		Fixation	233	1025	462	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	888	1053	530	1058	540	1055	535	1025	458	287,14	182,76	288,40	180,13	287,77	181,44	212,21	185,80	552,63	274,29	179,42	557,00					573,51	573,51	3,09	3,13	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									26981	10:58:52.169	1481880679873924																25		Fixation	233	1111	471	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	908	1138	534	1147	555	1142	544	1112	467	310,29	181,68	312,55	175,87	311,42	178,77	213,70	185,95	551,95	275,82	179,72	556,77					572,78	572,78	3,05	3,07	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									27265	10:58:52.453	1481880680157204																26		Fixation	167	997	651	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	925	1022	713	1029	746	1025	729	995	652	278,66	132,97	280,63	123,75	279,64	128,36	213,56	184,87	550,96	275,60	178,86	555,57					571,50	571,50	2,97	3,03	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									27448	10:58:52.636	1481880680340745																27		Fixation	217	1046	637	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	936	1069	701	1078	721	1073	711	1043	634	291,28	136,19	293,73	130,69	292,50	133,44	214,57	184,59	550,08	276,76	178,64	554,72					570,48	570,48	2,96	2,98	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									27732	10:58:52.920	1481880680624099																28		Fixation	217	1106	641	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	953	1139	699	1133	721	1136	710	1106	633	310,47	136,61	308,98	130,61	309,72	133,61	220,92	187,78	544,62	283,11	182,28	549,35					565,91	565,91	2,84	2,94	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									28181	10:58:53.369	1481880681073694																29		Fixation	252	1036	582	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	980																			-8,38										4	4				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									28484	10:58:53.672	1481880681376240																30		Fixation	117	1076	591	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	998	1098	650	1106	669	1102	659	1072	582	299,18	150,11	301,41	144,77	300,30	147,44	217,85	174,85	547,24	280,13	170,94	551,13					564,29	564,29	2,82	2,87	0	0				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									29101	10:58:54.289	1481880681993520																31		Fixation	236	1108	578	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1035																			-8,38										4	4				
2.1.2017	3.4.4	DOD2016	FIIT	P01n	Rec 01n	16.12.2016	292443	1920 x 1200	I-VT filter	http://www.fiit.stuba.sk/	30	77	1864	1977									29371	10:58:54.559	1481880682263239																32		Fixation	250	1006	575	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1051	1044	640	1036	657	1040	648	1010	571	284,48	152,78	282,49	148,25	283,48	150,51	216,63	183,75	551,01	278,86	179,15	556,01					570,89	570,89	2,86	2,91	0	0				
